time,id,com_1,com_2,area,surface
4050.0,0,7.064516129,13.06451613,91.55671176,31.0,62.0
4060.0,0,6.735294118,13.52941176,98.29152249,34.0,64.0
4070.0,0,6.909090909,13.3030303,95.00918274,33.0,64.0
4080.0,0,6.0,13.17647059,88.20761246,34.0,64.0
4090.0,0,5.032258065,12.74193548,77.48699272,31.0,62.0
4100.0,0,4.878787879,13.06060606,82.86685032,33.0,64.0
4110.0,0,5.029411765,12.58823529,74.81747405,34.0,66.0
4120.0,0,5.342857143,12.77142857,78.74122449,35.0,64.0
4130.0,0,5.575757576,12.96969697,82.93847567,33.0,64.0
4140.0,0,5.823529412,12.82352941,81.1799308,34.0,62.0
4150.0,0,5.676470588,12.61764706,77.07439446,34.0,64.0
4160.0,0,6.0,12.26470588,72.30536332,34.0,62.0
4170.0,0,5.548387097,12.03225806,66.91467222,31.0,64.0
4180.0,0,4.806451613,12.5483871,73.72528616,31.0,62.0
4190.0,0,4.848484848,12.90909091,80.09182736,33.0,64.0
4200.0,0,5.454545455,12.21212121,69.55463728,33.0,62.0
4210.0,0,5.088235294,11.85294118,62.85294118,34.0,66.0
4220.0,0,5.205882353,12.26470588,69.75951557,34.0,64.0
4230.0,0,4.7,12.96666667,80.89111111,30.0,62.0
4240.0,0,4.685714286,13.08571429,83.02040816,35.0,64.0
4250.0,0,4.96969697,13.06060606,83.0348944,33.0,64.0
4260.0,0,4.441176471,12.94117647,80.13927336,34.0,66.0
4270.0,0,5.225806452,12.90322581,80.77003122,31.0,64.0
4280.0,0,4.8125,13.125,83.92578125,32.0,62.0
4290.0,0,4.757575758,12.66666667,75.68503214,33.0,62.0
4300.0,0,4.771428571,13.0,81.59510204,35.0,64.0
4310.0,0,4.764705882,13.02941176,82.1150519,34.0,64.0
4320.0,0,4.764705882,13.08823529,83.18079585,34.0,64.0
4330.0,0,4.387096774,12.25806452,68.34547347,31.0,60.0
4340.0,0,4.774193548,12.32258065,69.86472425,31.0,62.0
